LineId,Date,Time,Pid,Id,Content,EventId,EventTemplate,ParameterList
1164,01-09,20:39:02.489,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1165,01-09,20:39:02.495,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1166,01-09,20:39:02.497,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1167,01-09,20:39:02.497,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1168,01-09,20:39:02.505,1000,REL,NetworkStats,bd108789,NetworkStats,[]
1169,01-09,20:39:02.509,1000,ACQ,NetworkStats (partial),01add6cf,<*> (partial),['NetworkStats']
1170,01-09,20:39:02.528,1000,REL,NetworkStats,bd108789,NetworkStats,[]
1171,01-09,20:39:02.536,1001,ACQ,RILJ_ACK_WL (partial),01add6cf,<*> (partial),['RILJ_ACK_WL']
1172,01-09,20:39:02.537,1000,ACQ,NetworkStats (partial),01add6cf,<*> (partial),['NetworkStats']
1173,01-09,20:39:02.542,10120,ACQ,IWLAN_PROXY_WL (partial),01add6cf,<*> (partial),['IWLAN_PROXY_WL']
1174,01-09,20:39:02.570,1000,REL,NetworkStats,bd108789,NetworkStats,[]
1175,01-09,20:39:02.572,1001,ACQ,RILJ_ACK_WL (partial),01add6cf,<*> (partial),['RILJ_ACK_WL']
1176,01-09,20:39:02.574,1000,ACQ,NetworkStats (partial),01add6cf,<*> (partial),['NetworkStats']
1177,01-09,20:39:02.576,10120,ACQ,IWLAN_PROXY_WL (partial),01add6cf,<*> (partial),['IWLAN_PROXY_WL']
1178,01-09,20:39:02.581,10120,REL,IWLAN_PROXY_WL,ff05e770,IWLAN_PROXY_WL,[]
1179,01-09,20:39:02.586,10120,REL,IWLAN_PROXY_WL,ff05e770,IWLAN_PROXY_WL,[]
1180,01-09,20:39:02.591,1000,REL,NetworkStats,bd108789,NetworkStats,[]
1181,01-09,20:39:02.592,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1182,01-09,20:39:02.592,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1183,01-09,20:39:02.593,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1184,01-09,20:39:02.596,1000,ACQ,NetworkStats (partial),01add6cf,<*> (partial),['NetworkStats']
1185,01-09,20:39:02.610,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1186,01-09,20:39:02.610,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1187,01-09,20:39:02.610,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1188,01-09,20:39:02.611,1000,REL,NetworkStats,bd108789,NetworkStats,[]
1189,01-09,20:39:02.613,10120,ACQ,IWLAN_PROXY_WL (partial),01add6cf,<*> (partial),['IWLAN_PROXY_WL']
1190,01-09,20:39:02.615,10182,ACQ,GCM_WORK (partial),01add6cf,<*> (partial),['GCM_WORK']
1191,01-09,20:39:02.616,10120,REL,IWLAN_PROXY_WL,ff05e770,IWLAN_PROXY_WL,[]
1192,01-09,20:39:02.618,10182,REL,GCM_WORK,b44ae528,GCM_WORK,[]
1193,01-09,20:39:02.621,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1194,01-09,20:39:02.621,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1195,01-09,20:39:02.621,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1196,01-09,20:39:02.625,1000,ACQ,NetworkStats (partial),01add6cf,<*> (partial),['NetworkStats']
1197,01-09,20:39:02.632,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1198,01-09,20:39:02.633,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1199,01-09,20:39:02.633,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1200,01-09,20:39:02.643,1000,REL,NetworkStats,bd108789,NetworkStats,[]
1201,01-09,20:39:02.653,1000,ACQ,NetworkStats (partial),01add6cf,<*> (partial),['NetworkStats']
1202,01-09,20:39:02.670,1000,REL,NetworkStats,bd108789,NetworkStats,[]
1203,01-09,20:39:02.679,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1204,01-09,20:39:02.680,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1205,01-09,20:39:02.680,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1206,01-09,20:39:02.685,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1207,01-09,20:39:02.686,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1208,01-09,20:39:02.687,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1209,01-09,20:39:02.774,1001,REL,RILJ_ACK_WL,0aca88b2,RILJ_ACK_WL,[]
1210,01-09,20:39:02.777,10161,REL,MotoDisplayWakeLock,a94347ac,MotoDisplayWakeLock,[]
1211,01-09,20:39:02.798,1001,REL,RILJ_ACK_WL,0aca88b2,RILJ_ACK_WL,[]
1212,01-09,20:39:04.330,10264,ACQ,wake-and-unlock:wakelock (partial),01add6cf,<*> (partial),['wake-and-unlock:wakelock']
1213,01-09,20:39:04.331,1000,ACQ,*vibrator* (partial),01add6cf,<*> (partial),['*vibrator*']
1214,01-09,20:39:04.335,1000,ACQ,LockoutResetMonitor:SendLockoutReset (partial),01add6cf,<*> (partial),['LockoutResetMonitor:SendLockoutReset']
1215,01-09,20:39:04.338,10264,ACQ,lockoutResetCallback (partial),01add6cf,<*> (partial),['lockoutResetCallback']
1216,01-09,20:39:04.339,1000,REL,LockoutResetMonitor:SendLockoutReset,25536d10,LockoutResetMonitor:SendLockoutReset,[]
1217,01-09,20:39:04.349,10264,REL,wake-and-unlock:wakelock,c07ebaf3,wake-and-unlock:wakelock,[]
1218,01-09,20:39:04.357,10264,REL,lockoutResetCallback,c93bf05d,lockoutResetCallback,[]
1219,01-09,20:39:04.364,1000,REL,*vibrator*,8398adf0,*vibrator*,[]
1220,01-09,20:39:04.401,1000,REL,DreamManagerService,f14e19a1,DreamManagerService,[]
1221,01-09,20:39:04.447,1000,ACQ,*alarm* (partial),01add6cf,<*> (partial),['*alarm*']
1222,01-09,20:39:04.486,10182,ACQ,*gms_scheduler*:internal (partial),01add6cf,<*> (partial),['*gms_scheduler*:internal']
1223,01-09,20:39:04.527,10182,ACQ,NlpWakeLock (partial),01add6cf,<*> (partial),['NlpWakeLock']
1224,01-09,20:39:04.531,10182,REL,NlpWakeLock,03b55498,NlpWakeLock,[]
1225,01-09,20:39:04.559,1000,ACQ,"WindowManager (screen-bright,on-after-release)",d7956295,"WindowManager (screen-bright,on-after-release)",[]
1226,01-09,20:39:04.593,10182,ACQ,IntentOp:.c.b.BackgroundBroadcastReceiverSupport$PersistentReceiverIntentOperation (partial),01add6cf,<*> (partial),['IntentOp:.c.b.BackgroundBroadcastReceiverSupport$PersistentReceiverIntentOperation']
1227,01-09,20:39:04.604,10182,ACQ,*gms_scheduler*/c.g.a.g/.t.s.SpamListSyncTaskService (partial),01add6cf,<*> (partial),['*gms_scheduler*/c.g.a.g/.t.s.SpamListSyncTaskService']
1228,01-09,20:39:04.658,10182,REL,*gms_scheduler*:internal,42710fe9,*gms_scheduler*:internal,[]
1229,01-09,20:39:04.663,10182,REL,IntentOp:.c.b.BackgroundBroadcastReceiverSupport$PersistentReceiverIntentOperation,3165aaef,IntentOp:.c.b.BackgroundBroadcastReceiverSupport$PersistentReceiverIntentOperation,[]
1230,01-09,20:39:04.742,1000,ACQ,SCREEN_FROZEN (partial),01add6cf,<*> (partial),['SCREEN_FROZEN']
1231,01-09,20:39:04.786,1000,REL,*alarm*,14e9711f,*alarm*,[]
1232,01-09,20:39:04.877,10161,ACQ,MotoDisplayWakeLock (partial),01add6cf,<*> (partial),['MotoDisplayWakeLock']
1233,01-09,20:39:04.924,10161,REL,MotoDisplayWakeLock,a94347ac,MotoDisplayWakeLock,[]
1234,01-09,20:39:04.947,10264,REL,Doze,04cd0834,Doze,[]
1235,01-09,20:39:04.951,10161,ACQ,AnalyticsIntentService (partial),01add6cf,<*> (partial),['AnalyticsIntentService']
1236,01-09,20:39:04.975,10182,REL,*gms_scheduler*/c.g.a.g/.t.s.SpamListSyncTaskService,9103eed5,*gms_scheduler*/c.g.a.g/.t.s.SpamListSyncTaskService,[]
1237,01-09,20:39:04.979,10182,ACQ,*gms_scheduler*:internal (partial),01add6cf,<*> (partial),['*gms_scheduler*:internal']
1238,01-09,20:39:05.062,10182,REL,*gms_scheduler*:internal,42710fe9,*gms_scheduler*:internal,[]
1239,01-09,20:39:05.067,10182,ACQ,*gms_scheduler*:internal (partial),01add6cf,<*> (partial),['*gms_scheduler*:internal']
1240,01-09,20:39:05.103,10182,REL,*gms_scheduler*:internal,42710fe9,*gms_scheduler*:internal,[]
1241,01-09,20:39:05.170,1000,REL,WindowManager,69d9b836,WindowManager,[]
1242,01-09,20:39:05.189,1000,ACQ,*job*/c.m.m/.a.AnalyticsIntentService (partial),01add6cf,<*> (partial),['*job*/c.m.m/.a.AnalyticsIntentService']
1243,01-09,20:39:05.197,10161,REL,AnalyticsIntentService,73eca7db,AnalyticsIntentService,[]
1244,01-09,20:39:05.200,1000,REL,*job*/c.m.m/.a.AnalyticsIntentService,a6ed39c3,*job*/c.m.m/.a.AnalyticsIntentService,[]
1245,01-09,20:39:05.249,1000,ACQ,"WindowManager (screen-bright,on-after-release)",d7956295,"WindowManager (screen-bright,on-after-release)",[]
1246,01-09,20:39:05.388,10182,ACQ,Wakeful StateMachine: GeofencerStateMachine (partial),237d19a3,Wakeful StateMachine: GeofencerStateMachine (partial),[]
1247,01-09,20:39:05.390,10182,REL,Wakeful StateMachine: GeofencerStateMachine,f4f09ce2,Wakeful StateMachine: GeofencerStateMachine,[]
1248,01-09,20:39:05.401,10182,ACQ,NlpWakeLock (partial),01add6cf,<*> (partial),['NlpWakeLock']
1249,01-09,20:39:05.402,1000,REL,SCREEN_FROZEN,d7cc22dc,SCREEN_FROZEN,[]
1250,01-09,20:39:05.411,10182,REL,NlpWakeLock,03b55498,NlpWakeLock,[]
1251,01-09,20:39:05.539,10182,ACQ,GCM_WORK (partial),01add6cf,<*> (partial),['GCM_WORK']
1252,01-09,20:39:05.555,10182,REL,GCM_WORK,b44ae528,GCM_WORK,[]
1253,01-09,20:39:05.699,1000,ACQ,PhoneWindowManager.mPowerKeyWakeLock (partial),01add6cf,<*> (partial),['PhoneWindowManager.mPowerKeyWakeLock']
1254,01-09,20:39:05.812,1000,REL,PhoneWindowManager.mPowerKeyWakeLock,f083762a,PhoneWindowManager.mPowerKeyWakeLock,[]
1255,01-09,20:39:06.351,1000,ACQ,NetworkStats (partial),01add6cf,<*> (partial),['NetworkStats']
1256,01-09,20:39:06.362,1000,ACQ,ActivityManager-Sleep (partial),01add6cf,<*> (partial),['ActivityManager-Sleep']
1257,01-09,20:39:06.389,1000,REL,NetworkStats,bd108789,NetworkStats,[]
1258,01-09,20:39:06.417,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1259,01-09,20:39:06.417,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1260,01-09,20:39:06.417,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1261,01-09,20:39:06.421,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1262,01-09,20:39:06.421,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1263,01-09,20:39:06.421,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1264,01-09,20:39:06.435,1000,ACQ,NetworkStats (partial),01add6cf,<*> (partial),['NetworkStats']
1265,01-09,20:39:06.468,1000,REL,WindowManager,69d9b836,WindowManager,[]
1266,01-09,20:39:06.475,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1267,01-09,20:39:06.476,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1268,01-09,20:39:06.476,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1269,01-09,20:39:06.477,1001,ACQ,RILJ_ACK_WL (partial),01add6cf,<*> (partial),['RILJ_ACK_WL']
1270,01-09,20:39:06.482,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1271,01-09,20:39:06.483,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1272,01-09,20:39:06.483,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1273,01-09,20:39:06.486,10120,ACQ,IWLAN_PROXY_WL (partial),01add6cf,<*> (partial),['IWLAN_PROXY_WL']
1274,01-09,20:39:06.489,10120,REL,IWLAN_PROXY_WL,ff05e770,IWLAN_PROXY_WL,[]
1275,01-09,20:39:06.492,1000,REL,NetworkStats,bd108789,NetworkStats,[]
1276,01-09,20:39:06.504,1000,ACQ,NetworkStats (partial),01add6cf,<*> (partial),['NetworkStats']
1277,01-09,20:39:06.506,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1278,01-09,20:39:06.506,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1279,01-09,20:39:06.507,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1280,01-09,20:39:06.519,1000,REL,ActivityManager-Sleep,8a211458,ActivityManager-Sleep,[]
1281,01-09,20:39:06.527,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1282,01-09,20:39:06.527,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1283,01-09,20:39:06.527,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1284,01-09,20:39:06.531,1000,REL,NetworkStats,bd108789,NetworkStats,[]
1285,01-09,20:39:06.535,1000,ACQ,NetworkStats (partial),01add6cf,<*> (partial),['NetworkStats']
1286,01-09,20:39:06.553,1000,REL,NetworkStats,bd108789,NetworkStats,[]
1287,01-09,20:39:06.561,1000,ACQ,NetworkStats (partial),01add6cf,<*> (partial),['NetworkStats']
1288,01-09,20:39:06.567,1000,ACQ,startDream (partial),01add6cf,<*> (partial),['startDream']
1289,01-09,20:39:06.573,1000,REL,NetworkStats,bd108789,NetworkStats,[]
1290,01-09,20:39:06.578,1000,ACQ,NetworkStats (partial),01add6cf,<*> (partial),['NetworkStats']
1291,01-09,20:39:06.579,10264,ACQ,Doze (partial),01add6cf,<*> (partial),['Doze']
1292,01-09,20:39:06.590,1000,REL,NetworkStats,bd108789,NetworkStats,[]
1293,01-09,20:39:06.592,10264,ACQ,Scrims (partial),01add6cf,<*> (partial),['Scrims']
1294,01-09,20:39:06.599,1000,ACQ,NetworkStats (partial),01add6cf,<*> (partial),['NetworkStats']
1295,01-09,20:39:06.606,1000,ACQ,DreamManagerService (doze),929e4cf5,DreamManagerService (doze),[]
1296,01-09,20:39:06.608,1000,REL,startDream,bc76bc23,startDream,[]
1297,01-09,20:39:06.609,10264,ACQ,show keyguard (partial),4ca381e5,show keyguard (partial),[]
1298,01-09,20:39:06.611,1000,REL,NetworkStats,bd108789,NetworkStats,[]
1299,01-09,20:39:06.628,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1300,01-09,20:39:06.629,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1301,01-09,20:39:06.629,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1302,01-09,20:39:06.633,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1303,01-09,20:39:06.633,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1304,01-09,20:39:06.633,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1305,01-09,20:39:06.678,1001,REL,RILJ_ACK_WL,0aca88b2,RILJ_ACK_WL,[]
1306,01-09,20:39:06.762,10264,REL,show keyguard,ca94f536,show keyguard,[]
1307,01-09,20:39:06.862,10182,ACQ,Wakeful StateMachine: GeofencerStateMachine (partial),237d19a3,Wakeful StateMachine: GeofencerStateMachine (partial),[]
1308,01-09,20:39:06.864,10182,REL,Wakeful StateMachine: GeofencerStateMachine,f4f09ce2,Wakeful StateMachine: GeofencerStateMachine,[]
1309,01-09,20:39:06.900,10182,ACQ,NlpWakeLock (partial),01add6cf,<*> (partial),['NlpWakeLock']
1310,01-09,20:39:06.907,10182,REL,NlpWakeLock,03b55498,NlpWakeLock,[]
1311,01-09,20:39:06.938,10264,REL,Doze,04cd0834,Doze,[]
1312,01-09,20:39:06.996,1000,ACQ,WifiSuspend (partial),01add6cf,<*> (partial),['WifiSuspend']
1313,01-09,20:39:07.008,1000,REL,WifiSuspend,80d9cabe,WifiSuspend,[]
1314,01-09,20:39:07.077,10161,ACQ,AnalyticsIntentService (partial),01add6cf,<*> (partial),['AnalyticsIntentService']
1315,01-09,20:39:07.107,1000,ACQ,*job*/c.m.m/.a.AnalyticsIntentService (partial),01add6cf,<*> (partial),['*job*/c.m.m/.a.AnalyticsIntentService']
1316,01-09,20:39:07.223,10161,REL,AnalyticsIntentService,73eca7db,AnalyticsIntentService,[]
1317,01-09,20:39:07.224,1000,REL,*job*/c.m.m/.a.AnalyticsIntentService,a6ed39c3,*job*/c.m.m/.a.AnalyticsIntentService,[]
1318,01-09,20:39:07.273,10161,ACQ,MotoDisplayWakeLock (partial),01add6cf,<*> (partial),['MotoDisplayWakeLock']
1319,01-09,20:39:07.308,10264,REL,Scrims,8cce89f2,Scrims,[]
1320,01-09,20:39:07.434,10161,REL,MotoDisplayWakeLock,a94347ac,MotoDisplayWakeLock,[]
1321,01-09,20:39:07.524,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1322,01-09,20:39:07.526,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1323,01-09,20:39:07.526,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1324,01-09,20:39:07.533,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1325,01-09,20:39:07.533,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1326,01-09,20:39:07.533,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1327,01-09,20:39:09.073,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1328,01-09,20:39:09.074,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1329,01-09,20:39:09.074,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1330,01-09,20:39:09.081,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1331,01-09,20:39:09.082,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1332,01-09,20:39:09.082,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1333,01-09,20:39:42.213,1000,ACQ,*alarm* (partial),01add6cf,<*> (partial),['*alarm*']
1334,01-09,20:39:42.264,1000,ACQ,*job*/c.m.b.m/.n.NRCheckinJobService (partial),01add6cf,<*> (partial),['*job*/c.m.b.m/.n.NRCheckinJobService']
1335,01-09,20:39:42.274,1000,REL,*job*/c.m.b.m/.n.NRCheckinJobService,3fa38ef8,*job*/c.m.b.m/.n.NRCheckinJobService,[]
1336,01-09,20:39:42.284,1000,REL,*alarm*,14e9711f,*alarm*,[]
1337,01-09,20:39:42.291,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1338,01-09,20:39:42.292,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1339,01-09,20:39:42.293,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1340,01-09,20:39:42.296,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1341,01-09,20:39:42.297,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1342,01-09,20:39:42.298,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1343,01-09,20:41:06.693,1000,ACQ,*alarm* (partial),01add6cf,<*> (partial),['*alarm*']
1344,01-09,20:41:06.706,1000,ACQ,deviceidle_going_idle (partial),01add6cf,<*> (partial),['deviceidle_going_idle']
1345,01-09,20:41:06.737,1000,REL,*alarm*,14e9711f,*alarm*,[]
1346,01-09,20:41:06.796,1000,REL,deviceidle_going_idle,0205b19e,deviceidle_going_idle,[]
1347,01-09,20:41:23.485,1000,ACQ,*alarm* (partial),01add6cf,<*> (partial),['*alarm*']
1348,01-09,20:41:23.515,10182,ACQ,GCM_WORK (partial),01add6cf,<*> (partial),['GCM_WORK']
1349,01-09,20:41:23.519,10182,ACQ,GCM_HB_ALARM (partial),01add6cf,<*> (partial),['GCM_HB_ALARM']
1350,01-09,20:41:23.523,1000,REL,*alarm*,14e9711f,*alarm*,[]
1351,01-09,20:41:23.533,10182,REL,GCM_HB_ALARM,f7464522,GCM_HB_ALARM,[]
1352,01-09,20:41:23.535,10182,REL,GCM_WORK,b44ae528,GCM_WORK,[]
1353,01-09,20:41:23.898,10182,ACQ,GCM_READ (partial),01add6cf,<*> (partial),['GCM_READ']
1354,01-09,20:41:23.901,10182,ACQ,GCM_WORK (partial),01add6cf,<*> (partial),['GCM_WORK']
1355,01-09,20:41:23.902,10182,REL,GCM_READ,3e9981ae,GCM_READ,[]
1356,01-09,20:41:23.973,10182,REL,GCM_WORK,b44ae528,GCM_WORK,[]
1357,01-09,20:42:07.447,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1358,01-09,20:42:07.450,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1359,01-09,20:42:07.450,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1360,01-09,20:42:07.465,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1361,01-09,20:42:07.465,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1362,01-09,20:42:07.467,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1363,01-09,20:43:38.730,1000,ACQ,*alarm* (partial),01add6cf,<*> (partial),['*alarm*']
1364,01-09,20:43:38.785,1000,REL,*alarm*,14e9711f,*alarm*,[]
1365,01-09,20:44:35.470,10182,ACQ,GCM_WORK (partial),01add6cf,<*> (partial),['GCM_WORK']
1366,01-09,20:44:35.471,10182,REL,GCM_WORK,b44ae528,GCM_WORK,[]
1367,01-09,20:44:35.492,10182,ACQ,GCM_WORK (partial),01add6cf,<*> (partial),['GCM_WORK']
1368,01-09,20:44:35.497,10182,REL,GCM_WORK,b44ae528,GCM_WORK,[]
1369,01-09,20:44:37.350,1000,ACQ,*alarm* (partial),01add6cf,<*> (partial),['*alarm*']
1370,01-09,20:44:37.395,1000,REL,*alarm*,14e9711f,*alarm*,[]
1371,01-09,20:47:06.711,1000,ACQ,*alarm* (partial),01add6cf,<*> (partial),['*alarm*']
1372,01-09,20:47:06.718,1000,ACQ,deviceidle_maint (partial),01add6cf,<*> (partial),['deviceidle_maint']
1373,01-09,20:47:06.735,1000,REL,*alarm*,14e9711f,*alarm*,[]
1374,01-09,20:47:06.797,1000,ACQ,*job*/c.m.b.m/.n.NRCheckinJobService (partial),01add6cf,<*> (partial),['*job*/c.m.b.m/.n.NRCheckinJobService']
1375,01-09,20:47:06.803,10182,ACQ,*gms_scheduler*:internal (partial),01add6cf,<*> (partial),['*gms_scheduler*:internal']
1376,01-09,20:47:06.804,1000,REL,*job*/c.m.b.m/.n.NRCheckinJobService,3fa38ef8,*job*/c.m.b.m/.n.NRCheckinJobService,[]
1377,01-09,20:47:06.809,10182,REL,*gms_scheduler*:internal,42710fe9,*gms_scheduler*:internal,[]
1378,01-09,20:47:06.827,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1379,01-09,20:47:06.827,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1380,01-09,20:47:06.828,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1381,01-09,20:47:06.831,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1382,01-09,20:47:06.832,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1383,01-09,20:47:06.833,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1384,01-09,20:47:11.834,1000,ACQ,deviceidle_going_idle (partial),01add6cf,<*> (partial),['deviceidle_going_idle']
1385,01-09,20:47:11.834,1000,REL,deviceidle_maint,0678e000,deviceidle_maint,[]
1386,01-09,20:47:11.895,1000,REL,deviceidle_going_idle,0205b19e,deviceidle_going_idle,[]
1387,01-09,20:47:22.807,1000,ACQ,*location* (partial),01add6cf,<*> (partial),['*location*']
1388,01-09,20:47:22.808,10182,ACQ,CMWakeLock (partial),01add6cf,<*> (partial),['CMWakeLock']
1389,01-09,20:47:22.808,1000,ACQ,*location* (partial),01add6cf,<*> (partial),['*location*']
1390,01-09,20:47:22.812,1000,REL,*location*,8b7e51dd,*location*,[]
1391,01-09,20:47:22.814,1000,REL,*location*,8b7e51dd,*location*,[]
1392,01-09,20:47:22.849,10182,REL,CMWakeLock,3f0d8db2,CMWakeLock,[]
1393,01-09,20:48:12.143,10161,ACQ,MotoDisplayWakeLock (partial),01add6cf,<*> (partial),['MotoDisplayWakeLock']
1394,01-09,20:48:12.242,10264,ACQ,Doze (partial),01add6cf,<*> (partial),['Doze']
1395,01-09,20:48:12.272,1000,ACQ,NetworkStats (partial),01add6cf,<*> (partial),['NetworkStats']
1396,01-09,20:48:12.306,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1397,01-09,20:48:12.307,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1398,01-09,20:48:12.307,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1399,01-09,20:48:12.310,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1400,01-09,20:48:12.310,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1401,01-09,20:48:12.311,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1402,01-09,20:48:12.313,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1403,01-09,20:48:12.315,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1404,01-09,20:48:12.315,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1405,01-09,20:48:12.317,1000,REL,NetworkStats,bd108789,NetworkStats,[]
1406,01-09,20:48:12.333,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1407,01-09,20:48:12.334,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*,[]
1408,01-09,20:48:12.334,1001,ACQ,*telephony-radio* (partial),01add6cf,<*> (partial),['*telephony-radio*']
1409,01-09,20:48:12.352,1001,ACQ,RILJ_ACK_WL (partial),01add6cf,<*> (partial),['RILJ_ACK_WL']
1410,01-09,20:48:12.365,1001,ACQ,RILJ_ACK_WL (partial),01add6cf,<*> (partial),['RILJ_ACK_WL']
