EventId,EventTemplate,Occurrences
02761a14,"<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>, <*> <*> <*> <*> <*>",1
72323f6b,<*> health check <*> for <*> <*> <*> <*> <*>,3
0ddc3d81,Syncing <*> <*> <*> <*> <*> <*> <*> <*> <*>,3
22054e5a,<*> <*> <*> <*> <*> null,1
a3f85fe1,"Display device changed: DisplayDeviceInfo{""Tela integrada"": uniqueId=""local:<*>"", <*> x <*>, modeId <*>, defaultModeId <*>, supportedModes [{id=<*>, width=<*>, height=<*>, fps=<*>.<*>, alternativeRefreshRates=[<*>.<*>, <*>.<*>, <*>.<*>, <*>.<*>, <*>.<*>]}, {id=<*>, width=<*>, height=<*>, fps=<*>.<*>, alternativeRefreshRates=[<*>.<*>, <*>.<*>, <*>.<*>, <*>.<*>, <*>.<*>]}, {id=<*>, width=<*>, height=<*>, fps=<*>.<*>, alternativeRefreshRates=[<*>.<*>, <*>.<*>, <*>.<*>, <*>.<*>, <*>.<*>]}, {id=<*>, width=<*>, height=<*>, fps=<*>.<*>, alternativeRefreshRates=[<*>.<*>, <*>.<*>, <*>.<*>, <*>.<*>, <*>.<*>]}, {id=<*>, width=<*>, height=<*>, fps=<*>.<*>, alternativeRefreshRates=[<*>.<*>, <*>.<*>, <*>.<*>, <*>.<*>, <*>.<*>]}, {id=<*>, width=<*>, height=<*>, fps=<*>.<*>, alternativeRefreshRates=[<*>.<*>, <*>.<*>, <*>.<*>, <*>.<*>, <*>.<*>]}], supportedReadyForModes [], colorMode <*>, supportedColorModes [<*>, <*>, <*>], hdrCapabilities HdrCapabilities{mSupportedHdrTypes=[<*>, <*>, <*>], mMaxLuminance=<*>.<*>, mMaxAverageLuminance=<*>.<*>, mMinLuminance=<*>.<*>}, allmSupported false, gameContentTypeSupported false, density <*>, <*>.<*> x <*>.<*> dpi, appVsyncOff <*>, presDeadline <*>, cutout DisplayCutout{insets=Rect(<*>, <*> - <*>, <*>) waterfall=Insets{left=<*>, top=<*>, right=<*>, bottom=<*>} boundingRect={Bounds=[Rect(<*>, <*> - <*>, <*>), Rect(<*>, <*> - <*>, <*>), Rect(<*>, <*> - <*>, <*>), Rect(<*>, <*> - <*>, <*>)]} cutoutPathParserInfo={CutoutPathParserInfo{displayWidth=<*> displayHeight=<*> density={<*>.<*>} cutoutSpec={M -<*>,<*> L <*>,<*> L <*>,<*> L -<*>,<*> Z} rotation={<*>} scale={<*>.<*>}}}}, touch INTERNAL, rotation <*>, type INTERNAL, address {port=<*>, model=<*>}, deviceProductInfo DeviceProductInfo{name=, manufacturerPnpId=QCM, productId=<*>, modelYear=null, manufactureDate=ManufactureDate{week=<*>, year=<*>}, connectionToSinkType=<*>}, state <*> frameRateOverride <*> <*> <*> <*> <*>.<*>, <*> <*>.<*>, <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",1
fa83c05e,<*> <*> <*> <*> <*> <*> to <*> <*> <*> <*> <*> <*> <*> <*>,1
df16124c,<*> <*> <*> <*> <*> null <*> <*> <*> <*> <*>,1
b96ba322,<*> <*> <*> <*> <*> <*> <*> <*> u0 <*> <*> <*>,1
85c202ff,<*> <*> <*> com.whatsapp<*>.whatsapp.Conversation <*> <*> <*> <*>,1
9d76e333,<*> <*> <*> to <*> <*>,107
390b5e17,<*> <*> <*> <*>@<*> <*> <*>,1
d9416486,"<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>, <*> <*> <*> <*> <*> <*>",1
033a1439,"<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>, <*> <*> <*> <*> <*> <*> <*>",1
0baad95d,<*> <*> <*> <*> for <*> <*> <*>,32
341b661f,"uevent={POWER_SUPPLY_POWER_AVG=<*>, POWER_SUPPLY_VOLTAGE_NOW=<*>, POWER_SUPPLY_POWER_NOW=<*>, POWER_SUPPLY_CHARGE_CONTROL_LIMIT_MAX=<*>, <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",2
a91e4990,Writing entropy...,1
cc0163f9,<*> set <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
1247ce6d,ClientCallback V1_2: port0,1
3513d1fe,<*> <*> changed: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
faff8d3a,"uevent={POWER_SUPPLY_POWER_AVG=<*>, POWER_SUPPLY_VOLTAGE_NOW=<*>, POWER_SUPPLY_POWER_NOW=<*>, POWER_SUPPLY_CHARGE_CONTROL_LIMIT_MAX=<*>, POWER_SUPPLY_TYPE=Battery, POWER_SUPPLY_HEALTH=Good, POWER_SUPPLY_TECHNOLOGY=Li-ion, POWER_SUPPLY_CHARGE_FULL_DESIGN=<*>, SEQNUM=<*>, POWER_SUPPLY_CHARGE_CONTROL_LIMIT=<*>, POWER_SUPPLY_MODEL_NAME=5130732_MOTOROLA_BERLIN_5000MAH_AVERAGED_MASTERSLAVE_APR20TH2021, <*> POWER_SUPPLY_CYCLE_COUNT=<*>, POWER_SUPPLY_CAPACITY=<*>, DEVPATH=<*>:qcom,pmic_glink<*>:qcom,pmic_glink:qcom,battery_charger<*>, <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",2
8657b8c0,<*> <*> <*> <*> <*> <*> <*> to <*> <*> <*> <*> <*> <*>,2
3f4fc16d,<*> returns <*>,4
c99c94bc,<*> <*> true,2
1cef01b8,<*> service <*> <*> pkg=<*> <*> <*> <*>,20
884120b9,Starting <*> <*> <*> <*> <*> <*> <*>,2
d29056b1,push <*> <*> <*> via USB,1
afd7d4d7,displayed usb bottom,1
c1ba74a4,Received <*> <*> <*> <*> <*>,1
4876b5a3,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> = <*>,3
ff410dc8,<*> notification,1
45561dfe,push <*> de <*> via USB <*>,1
40171c1a,Received <*> <*> <*> <*> <*> <*>,1
288fa7fa,"uevent={POWER_SUPPLY_POWER_AVG=<*>, POWER_SUPPLY_VOLTAGE_NOW=<*>, POWER_SUPPLY_POWER_NOW=<*>, POWER_SUPPLY_CHARGE_CONTROL_LIMIT_MAX=<*>, POWER_SUPPLY_TYPE=Battery, POWER_SUPPLY_HEALTH=Good, POWER_SUPPLY_TECHNOLOGY=Li-ion, POWER_SUPPLY_CHARGE_FULL_DESIGN=<*>, SEQNUM=<*>, POWER_SUPPLY_CHARGE_CONTROL_LIMIT=<*>, POWER_SUPPLY_MODEL_NAME=5130732_MOTOROLA_BERLIN_5000MAH_AVERAGED_MASTERSLAVE_APR20TH2021, <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",8
fd76b68a,<*> <*> <*> <*> for <*>,43
9d36721d,Prev times: u=<*> s=<*> Curr times: u=<*> s=<*>,1
13ed14bb,<*> <*> <*> <*> for <*> <*> <*> <*> <*> <*>,10
514782d7,<*> <*> <*> <*> for <*> <*> <*> <*>,23
688c2c91,<*> <*> <*> <*> for <*> <*> <*> <*> <*> <*> <*>,1
34fed92a,<*> <*> id <*>,356
c0db619e,Cannot <*> <*> <*> <*>,15
778d8491,ProcessIbsCmd: Received <*> <*>,172
d0f76237,<*> <*> for <*> <*> <*>,190
0b2578ec,<*> <*> is <*>,170
99d1b903,ProcessIbsCmd: <*> <*>,88
82a72972,"<*> <*> <*> <*>, <*> <*>",44
5b0a2bb4,Starting <*> <*> <*> <*>,27
13704b89,changeCanvasOpacity: opaque=false,2
2b3111b5,<*> perform <*>,25
abe5b200,<*> <*> <*> = <*> <*> <*> <*> <*> <*> = <*>,46
e1db5219,"Davey! <*> Flags=<*>, FrameTimelineVsyncId=<*>, IntendedVsync=<*>, Vsync=<*>, InputEventId=<*>, HandleInputStart=<*>, AnimationStart=<*>, PerformTraversalsStart=<*>, DrawStart=<*>, FrameDeadline=<*>, FrameInterval=<*>, FrameStartTime=<*>, SyncQueued=<*>, SyncStart=<*>, IssueDrawCommandsStart=<*>, SwapBuffers=<*>, FrameCompleted=<*>, DequeueBufferDuration=<*>, QueueBufferDuration=<*>, GpuCompleted=<*>, SwapBuffersCompleted=<*>, DisplayPresentTime=<*>,",15
e81fe905,<*> <*> <*> <*> <*> to <*>,18
d0dda59f,Monitor:INACTIVE:FREEZE-CHG:freeze_rule=<*>:DETECT-STANDBY=<*>,3
038dbc7b,Monitor:ACTIVE:OVERRIDE-CHG:internal_override=<*>:DETECT-STANDBY=<*>,3
1900cd51,<*> <*> received <*> <*> <*>,10
6038b3f0,<*> <*> request <*>,11
a438a118,Monitor:ACTIVE:MON-MSM-STB:battery=<*>:skin-msm-therm-usr=<*>,4
98450438,<*> <*> for <*> <*>,22
7c655cc1,Monitor:INACTIVE:MON-MSM-COMB1:battery=<*>:BACK_TEMP=<*>,3
a9105205,Duration of <*> <*> <*> <*>,8
1c43f39d,<*> <*> to <*> <*> <*> <*> <*> <*> <*>,403
9f188a9f,Adding <*> <*> <*> <*>),15
a876c4ca,GoogleInputMethodService.onFinishInputView():<*>,7
a010f4dc,<*> <*> <*> <*> <*> <*> <*> in <*>,20
6c351e58,<*> <*> <*> <*> <*> <*> <*> <*> is <*> <*> <*> <*>,13
199c28b1,<*> <*> TalkbackStateListener,13
56365034,VoiceInputManagerWrapper.shutdown():<*> shutdown(),7
fc2d4dbd,AbstractIme.onDeactivate():<*> LatinIme.onDeactivate(),7
b36a20db,<*> <*> <*> <*> for <*> <*> <*> <*> <*> <*> <*> <*> <*>,18
0ab3d0d0,<*> <*> <*> mode <*> <*> <*> <*> <*> <*>,46
5cf3603f,Returning <*> <*> to <*>,1
f909c798,<*> for <*> <*> <*> <*>,1
52440854,<*> <*> <*> on <*> <*> <*>,1
719d9edd,<*> <*> is <*> <*> <*> <*> <*> <*> <*>,14
2f9f32b8,Explicit <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,173
0f59686d,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> on <*> <*> <*>,3
7d0686e5,<*> Writing <*>,6
b1d61587,<*> <*> from <*> for <*> <*> <*> <*> <*>,4
6212bfed,<*> <*> <*> to <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,4
9a0f49f2,Error opening kernel wakelock stats for: <*> Permission denied,16
730c99de,type=<*> audit(<*>.<*>:<*>): avc: denied { read } for <*> <*> <*> <*> <*> <*> <*>,26
9c99ebb7,<*> <*> false,2
16b8a44a,for index <*>,10
56212089,<*> <*> <*> <*> of <*> <*>,2
b58e9e3b,Notifying <*> <*> <*> <*> <*>,10
ac1cc73a,Process <*> <*> <*> <*> <*> <*> in <*> <*> <*> <*> <*> <*> <*>,5
53474698,"STK3A5X ALS_OC: lux:<*>.<*>, last_ps:<*>[<*>], CH0:<*>, CH2:<*>, CH4:<*>, AWAIT:<*>, ACRL:<*>, AGAIN:<*>, INT1:<*>, INT2:<*>, PS:<*>, LED:<*>, flag:<*>, state:<*>, scale:<*>.<*>",38
cdab44b2,"showSoftInput() view=<*>$SearchAutoComplete{<*> VFED..CL. <*> <*>,<*><*>,<*> #<*> android:id<*> aid=<*>} flags=<*> reason=SHOW_SOFT_INPUT",3
2db4c134,"<*> <*> inputType=<*>, <*> enableLearning=false, autoCorrection=false, autoComplete=false, imeOptions=<*>, privateImeOptions=null, <*> actionLabel=null, <*> <*> initialCapsMode=<*>, label=null, fieldId=<*>, fieldName=null, extras=null, <*> hintLocales=[]}}, false)",3
fde26526,"<*> <*> <*> <*>, <*> <*> <*>",983
54ffbe59,KeyboardHeightUtil.getKeyboardHeightRatio():<*> systemKeyboardHeightRatio:<*>.<*>; userKeyboardHeightRatio:<*>.<*>.,8
e72d7eac,<*> <*> : <*> = <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> = false,6
ecaa8a98,<*> <*> : <*> = <*> <*> = <*>,6
fbc21ac8,<*> <*> : <*> = <*>,4
2c2f0537,Delight5DecoderWrapper.createOrResetDecoder():<*> Decoder reset,1
425c84a6,VoiceInputManagerWrapper.cancelShutdown():<*> cancelShutdown(),6
2d282061,VoiceInputManagerWrapper.syncLanguagePacks():<*> syncLanguagePacks(),6
e8d751fb,SpeechRecognitionFactory.maybeScheduleAutoPackDownloadForFallback():<*> maybeScheduleAutoPackDownloadForFallback(),6
1ab05df3,<*> <*> <*> updated <*>,6
0ab60d3d,<*> <*> keyboard <*> <*> <*>,6
3c8c720c,<*> find <*> <*> <*>,1
72240179,SuperDelightManager.initializeBundledDelightSuperpacks():<*> initializeBundledDelightSuperpacks(),1
3dd529bb,LmManager.asyncUpdateEnabledLanguageModels():<*> asyncUpdateEnabledLanguageModels(),1
2345a516,SuperDelightManager.initializeDelightSuperpacks():<*> initializeDelightSuperpacks(),1
71ce3e62,<*> <*> <*> : <*> <*> <*>,1
26d72460,SuperDelightAppsSuperpacksManager.initializeDelightAppsSuperpacks():<*> initializeDelightAppsSuperpacks(),1
de94b381,SuperDelightManager.initializeOverridesSuperpacks():<*> initializeOverridesSuperpacks(),1
1ba91882,"<*> <*> <*> <*> <*> <*> <*> <*> <*> <*>, <*> <*>",4
3acc6ab3,<*> <*> <*> pt_BR <*> <*>,2
5eb8bb22,<*> <*> <*> <*> for <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,12
8754fb62,<*> Running <*> <*>,1
d04bb3ad,<*> <*> <*> is <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,6
feea7f03,<*> Running <*> language <*> <*>,3
feb449c0,<*> <*> <*> <*> is <*> <*> <*> <*>,2
47c4bd52,<*> Running <*> <*> <*> <*> <*>,2
cd3c448d,<*> <*> default <*>,6
45cf30d5,<*> <*> : <*>,14
5cb9ff49,NormalModeController.getKeyboardBodyViewHolderPaddingBottom():<*> currentPrimeKeyboardType:SOFT systemPaddingBottom:-<*>,20
11ef34e2,<*> Reading <*> <*> <*>,1
55b9b079,<*> <*> <*> <*> <*> <*> for <*> <*> <*> <*> <*> <*> [<*>],1
f17088e1,Delight5DecoderWrapper.loadLanguageModel():<*> <*> <*> <*> <*>,7
e94f57df,<*> <*>:<*>:<*>.<*> <*> <*> <*> <*>,1
21673a83,<*> <*> <*> <*> not <*> or <*> <*> <*>,1
09e7ad26,<*> <*> <*> <*> <*> to <*> file <*>,3
3ec16a12,<*> <*> result <*> <*> <*> <*> <*>,1
cc344a54,Syncing <*> <*> <*> <*> <*> <*> <*>,2
4565fa66,EmojiShortcutsLoader.getEmojiShortcuts():<*> <*> pt_BR emoji shortcuts <*>,1
b1a0cf77,<*> <*> result <*> <*> <*> <*> <*> <*> <*>,1
c2322d8e,EmojiShortcutsLoader.call():<*> <*> <*> <*> <*> <*>,1
0a1d54bc,<*> for <*> <*> in <*> <*> <*> <*>,5
0a8e3958,<*> for <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,7
56cc1596,<*> <*> delight <*> <*>,1
08a5fafa,EmojiShortcutsLoader.call():<*> <*> loading emoji shortcuts,1
777f8149,<*> Running <*> <*> <*>,1
54cfb495,"<*> <*> <*> <*> <*> found, <*> <*> <*> the <*> <*>",2
97529733,<*> <*> : <*> <*> <*> <*> <*> <*> <*>,7
798b1546,<*> <*> <*> <*> <*> for <*> <*> <*> <*>,1
4f411d11,<*> <*> <*> <*> <*> <*> to <*> <*> <*>,6
27b3c3a1,<*> <*> <*> <*> <*> to <*> <*> file,1
96c0f743,SuperDelightMergingStrategy.merge():<*> SuperDelightMergingStrategy#merge(): selected[[main_pt_br_2023101200_1]] synced[[main_pt_br_2023101200_1]],1
9b122cb9,DataFileManager.addDataWithoutNotify():<*> data pt-BR already exists,1
9cde8e86,<*> <*> { <*> <*> <*>,28
ec2c26f0,"GoogleInputMethodService$<*>.onKeyboardViewShown():<*> onKeyboardViewShown: keyboardType=prime, <*>",14
30697307,"show(ime(), fromIme=true)",6
8f84db88,Delight5DecoderWrapper.setKeyboardLayout():<*> setKeyboardLayout(),6
e4253c2d,<*> <*> <*> <*> :,24
e9b6964d,"BleAdvertisement { version=<*>, socketVersion=<*>, serviceIdHash=null, data=[ <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> ], deviceToken=[ <*> <*> ] } : <*> times.",24
b4b3bcc1,Total <*> <*> <*>,29
ed6d10df,<*> <*> <*> Sending <*>,4
2b0eb9cb,Input channel object '<*> <*> (client)' was disposed without first being removed with the input manager!,13
546b9b00,StrictMode policy violation; ~duration=<*> ms: <*>,2
a6be2558,<*> <*> for <*> <*> <*> <*> <*>,7
eaf96848,<*> <*> command <*> <*>,2
895b0458,<*> <*> command <*> error: <*> <*>,2
e3319ce7,<*> <*> <*> <*> <*> from <*> <*> <*> <*>,4
f365a35d,unregisterTetheringEventCallback:<*>,1
cd5a1bdb,findOrCreateUserLocked(),3
8608d2fd,<*> service <*> <*>,18
eadeb681,<*> not <*> <*> in <*> <*>,8
d074f9c1,Monitor:ACTIVE:FREEZE-CHG:freeze_rule=<*>:DETECT-STANDBY=<*>,2
e6ae812b,[fps_normal.c][fp_device_wakelock_enable:<*>]fp_device_wakelock_enable enter! enable:<*> timeout:<*>,529
00e31703,<*> : <*>,255
3f5efbc2,<*> enter.,254
742b3d5d,: <*> <*> <*> <*> <*>,317
c5df2fdb,: <*> <*> <*>,254
2162e0b9,: <*> <*> <*> <*> <*> <*> <*>,254
8121ef75,[packager.c][transfer_data:<*>]transfer_data transporter retval=<*>,254
7502c42d,<*> <*> result=<*> <*>,254
817318ef,<*> enter. result=<*>,254
55ce3055,: <*> <*> <*> <*> <*> <*>,191
f2ebb1b9,"[captain.c][do_navigation_event_in_flow:<*>]USE_CORE_CONFIG_INI status_fingeron <*>,is_check_click <*>,is_check_double_wait <*>,longlick <*>",21
9d8f7a27,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> - <*> <*>,1
c7c9be04,<*> <*> <*> <*> <*> <*> <*> to <*> <*> <*> <*> <*> <*> <*>,4
cd11dcb6,"Accessing hidden <*> <*> (max-target-o, reflection, denied)",5
ffec156b,<*> <*> method <*> <*> <*> <*>,10
887cc63f,<*> <*> <*> is in <*> <*> <*> <*> <*> to <*>,2
7377ad0e,onLastStrongRef automatically unlinking death <*> <*> <*>,9
b08a9bff,<*> <*> from <*> <*> <*> <*> <*>,7
e663518f,<*> <*> <*> = <*> <*>,4
38a67d61,<*> <*> <*> = <*>,44
6551722a,<*> <*> <*> but found <*> <*> <*> <*> <*>,4
cc3edf28,<*> to <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,4
501c89dc,<*> <*> not <*>,4
8f7cdfb4,<*> <*> <*> for <*> <*> <*> <*> <*> <*> <*>,6
361c707c,<*> to <*> event <*> <*>,2
ccdbe1df,<*> <*> <*> <*> <*> = <*>,11
307f43d0,Duration of <*> <*>,6
94f9bdbd,<*> <*> <*> <*> to: <*>,36
2fcd53bb,<*> <*> is <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
66b89e86,Not <*> <*> <*> <*> <*> <*> <*>,2
17d8b473,Not <*> <*> <*>,3
f9947b47,<*> <*> <*> is <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,36
9ded7161,<*> <*> <*> <*> <*> <*> <*>] <*> <*>,3
5eb50807,isLeEnabled(): ON,4
f80d5f4c,"<*> <*> <*> <*> <*> <*> <*>, <*> <*> <*> <*> <*>",9
1e2d4b28,<*> no <*> <*> on <*> <*> <*>,5
323c8325,"<*> <*> <*> = <*>, <*> = <*>",5
2a97ffb4,- RowBase2: <*> <*> <*> <*>,5
02960e78,chargerType=<*> batteryLevel=<*> totalBatteryCapacity=<*>,5
563145dd,<*> <*> <*> <*> <*> <*> },9
2ccea502,<*> to <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,3
c44f6039,onLastStrongRef automatically unlinking death <*>,10
fc1c544c,<*> all <*> <*> <*>,2
270f5662,[captain.c][do_navigation_event_in_flow:<*>]do_navigation notify long click,4
80f2b3ab,"Explicit concurrent copying GC freed <*> AllocSpace objects, <*> LOS objects, <*>% free, <*> paused <*> total <*>",99
4a1168b9,Monitor:INACTIVE:OVERRIDE-CHG:internal_override=<*>:DETECT-STANDBY=<*>,2
a9452867,Monitor:ACTIVE:MON-MSM-COMB1:battery=<*>:BACK_TEMP=<*>,4
d321b5ed,<*> <*> dump <*>,2
99a39e55,[<*>] <*> <*> <*> <*> <*> <*>,11
9544691a,<*> <*> invalid <*> <*> <*> <*> <*>,4
ef7038b6,<*> <*> <*> is <*> <*> <*> <*> <*> <*> <*>,3
a9c61ae0,[<*>] <*> <*> <*> <*> <*> <*> <*> <*>,429
99466db1,<*> <*> <*> is <*>,3
063f0987,<*>:<*> <*> <*> <*> <*>,4
0fc38c7c,<*>$getPublicDumpMessageList$<*>:<*> Dump <*> <*>,8
3b788b02,<*> dump <*>,2
4b816f82,No <*> <*> <*> <*> <*> <*> <*> <*>,2
ff131c7f,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> ],2
045fbe4e,"operation=CommitToConfigurationOperationCall, opStatusCode=<*> [CONTEXT service_id=<*> ]",2
703e7364,<*> <*> for <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,2
71bde075,<*> to <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,2
fa9bdcd3,<*> <*> <*> not <*> <*>,2
b575db1b,#audio# getAudioState,4
7c323c25,getLocaleToModelSpecsMap,10
c6dc4d62,(REDACTED) <*> <*> <*> <*> <*>,11
c825a79b,<*> <*> <*> <*> <*> to <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,400
b41e56f7,(REDACTED) <*> = <*> <*> <*> <*>,16
f707fc67,(REDACTED) <*> <*>,22
9796ce67,<*> dump start,4
5dfd9273,<*> <*> thread <*> <*> <*> <*> <*> <*> <*>,2
bddd68de,(REDACTED) <*> <*> <*> <*>,2
5d9a9f9c,<*> running now.,5
92f177c1,(REDACTED) <*> for <*> <*> <*> <*> <*> <*> locale: <*> <*> : <*>,2
1abc754d,isAlwaysOnHotwordAvailable but still checking isVoiceEverywhereEnabled,2
87e617f2,(REDACTED) <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,6
8f91aa68,Monitor:ACTIVE:MON-MSM-CPU7:cpu7=<*>:BACK_TEMP=<*>,2
2b903c4d,Monitor:ACTIVE:MON-MSM-CPU4:cpu4=<*>:BACK_TEMP=<*>,1
a23837f6,<*> called <*> <*> <*>,2
31d56ccf,[<*>]processOemHookIndication length=<*>,8
66180a74,Received <*> <*> <*>,6
0b6d9acc,<*> ID in <*> <*> <*> is <*>,6
40f7edfc,onOemHookRawEvent:<*>,6
c422151f,ignore OemHookRawEvent:HDR mismatch QOEMHOOK,6
8551d7ce,<*> > Response Processed,2
52858752,Service <*> <*> <*> <*>,4
1c8d7b8b,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> = <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,4
c5885c04,subId=<*>,2
50f9a860,<*> <*> state is <*>,2
8cc46869,TelecomAccountTelephonyCallback: onServiceStateChanged called.,2
d89a6b3f,<*> Intent { act=<*> <*> <*> <*> <*> <*>,2
8ae90caa,<*> <*> <*> <*> <*> <*> false,11
574659ea,<*> true,85
e7c535e0,<*> false,79
5639cdae,"onServiceStateChanged, ss: <*>",2
91c376bc,<*> <*> <*> with <*>,2
455b66c0,<*> <*> data,4
ea215204,(REDACTED) <*> <*> <*> <*> <*> <*>,8
9e3567d3,(REDACTED) <*> <*> = <*>,1
5cc035b6,<*> <*> <*> <*> is <*>,3
7716a94e,(REDACTED) <*> <*> <*>,8
f60cd416,ActivityTrigger activityPauseTrigger,17
d79a8ffc,<*> <*> false <*> <*>,17
4f69feef,<*> <*> <*> <*> <*> <*> <*> <*> to <*> <*> <*> <*> <*>,34
ce139796,<*> <*> <*>: <*> <*> <*>,21
b37dbd1e,onStartedActivityChange: componnent: <*> entered launcher screen? <*>,11
9a8ae9d5,onResumedActivityChange: entered? true componnent: <*>,17
e32c9d4f,<*> <*> all <*>,17
d5f8e5bf,<*> <*> mode,16
400d9939,reset:,16
970fae95,Starting <*>,4
27dfc2e4,<*> to <*> <*> <*>,45
af83adfd,Done setting <*>,4
a731801a,<*> to <*> <*>,3
1200d0d4,Launching fragment <*>,3
499d805e,<*> : <*> <*> <*> <*>,4
1358116d,<*> not <*> <*> <*> for <*> <*>,8
cd816b9f,dumpstate <*> <*> finished <*> <*> <*> <*> <*>,1
62427b58,<*> <*> is <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,6
c7ad334a,<*> <*> <*> with <*> <*>,3
09d9b46f,<*> <*> process <*> in <*> <*> <*> <*>,5
ae909857,<*> registered,3
b7277e04,<*> <*> is: <*>,14
e28bee65,No process <*> for service <*>,1094
f965458f,No process <*><*> for service <*>,21
661cbcf2,No process <*> <*> <*> <*> <*> <*>,40
b4d77713,ClassLoader referenced unknown path:,2
4ffa8c58,<*> <*> for <*> <*> <*> <*> <*> <*> <*>,13
a919e21e,<*> : get <*> <*> <*>,8
b7ac4824,"<*> <*> <*>, <*> <*> <*>",4
c0a090fe,Executed frag manager pendingTransactions,3
5a72e471,Binding <*>,4
d341bfdc,No <*> <*> <*> <*> <*> <*>,5
a3ea286e,<*> <*> <*> <*>: <*>,12
c91d80ad,Setting <*> <*> <*> from <*> to <*>,6
1e633787,Proxy object connected,4
e54bb185,Displayed <*> <*>,8
960fc93a,Fully drawn <*>/.SubSettings: <*>,3
e6f86e40,GoogleInputMethodService.onFinishInput():<*>,17
4563c798,"GoogleInputMethodService.onStartInput():<*> <*> inputType=<*>, <*> enableLearning=false, autoCorrection=false, autoComplete=false, imeOptions=<*>, privateImeOptions=null, <*> actionLabel=null, <*> <*> initialCapsMode=<*>, label=null, fieldId=<*>, fieldName=null, extras=null, hintText=null, hintLocales=[]}}, false)",9
456529ed,<*> on <*> <*> with <*> <*>,10
fa6e9a79,<*> <*> <*> in <*>,10
4483a148,<*> <*> <*> requested <*> <*> <*> <*>,8
d147229b,<*> <*> <*>: <*> <*> <*> <*> <*> <*> <*> <*> <*>,26
84eaaf62,<*> <*> <*>: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,13
d18278a5,Using <*>,1
1ae02058,argv[<*>]=diag_mdlog,1
d3b90881,argv[<*>]=--filemsm=<*>.cfg,1
da6cbe6c,argv[<*>]=--output=<*>,1
